cmun,municipality,province,altitude,longitude,latitude,Koppen_Climate,description
39082,Selaya,Cantabria,242.945,-3.804945,43.21114,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39083,Soba,Cantabria,320.8042,-3.517222,43.18806,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39084,Solórzano,Cantabria,89.04234,-3.586886,43.37978,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39085,Suances,Cantabria,90.53543,-4.041966,43.42658,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39086,"Tojos, Los",Cantabria,623.6432,-4.253353,43.15514,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39087,Torrelavega,Cantabria,24.9647,-4.047017,43.35146,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39088,Tresviso,Cantabria,888.7922,-4.666776,43.25784,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39089,Tudanca,Cantabria,420.3354,-4.375278,43.15389,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39090,Udías,Cantabria,169.41,-4.246944,43.33833,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
39091,Valdáliga,Cantabria,46.15511,-4.349167,43.32917,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39092,Valdeolea,Cantabria,930.1546,-4.162222,42.87778,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
39093,Valdeprado del Río,Cantabria,914.2877,-4.092881,42.87528,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
39094,Valderredible,Cantabria,725.1385,-3.939167,42.80722,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
39095,Val de San Vicente,Cantabria,32.28376,-4.483611,43.3775,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
39096,Vega de Liébana,Cantabria,1232.006,-4.665703,43.06046,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39097,Vega de Pas,Cantabria,357.8255,-3.782012,43.15893,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39098,Villacarriedo,Cantabria,213.2215,-3.805764,43.23019,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39099,Villaescusa,Cantabria,22.27066,-3.850833,43.37305,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39100,Villafufre,Cantabria,224.6329,-3.89347,43.26608,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39101,Valle de Villaverde,Cantabria,194.6136,-3.260278,43.24528,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
39102,Voto,Cantabria,30.99223,-3.495556,43.35583,Cfb,Oceanic Climate - Mild temperatures and consistent rainfall.
40001,Abades,Segovia,972.9816,-4.26913,40.91547,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40002,Adrada de Pirón,Segovia,1025.208,-4.051525,41.05235,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40003,Adrados,Segovia,885.7927,-4.112879,41.36835,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40004,Aguilafuente,Segovia,890.7866,-4.111938,41.2284,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40005,Alconada de Maderuelo,Segovia,941.0287,-3.486305,41.45044,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40006,Aldealcorvo,Segovia,954.9659,-3.792133,41.24382,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40007,Aldealengua de Pedraza,Segovia,1224.668,-3.789361,41.06966,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40008,Aldealengua de Santa María,Segovia,956.4097,-3.467453,41.46241,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40009,Aldeanueva de la Serrezuela,Segovia,1133.43,-3.780438,41.4607,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40010,Aldeanueva del Codonal,Segovia,860.4335,-4.544615,41.08217,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40012,Aldea Real,Segovia,1180.345,-3.504531,41.2576,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40013,Aldeasoña,Segovia,829.5284,-4.055844,41.47266,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40014,Aldehorno,Segovia,961.0057,-3.779552,41.51237,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40015,Aldehuela del Codonal,Segovia,860.6868,-4.53864,41.05529,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40016,Aldeonte,Segovia,966.3133,-3.677197,41.35093,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40017,Anaya,Segovia,888.5967,-4.308839,40.99408,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40018,Añe,Segovia,876.4594,-4.296141,41.03774,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40019,Arahuetes,Segovia,1094.234,-3.856474,41.13767,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40020,Arcones,Segovia,1151.102,-3.724982,41.11839,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40021,Arevalillo de Cega,Segovia,1042.221,-3.890747,41.16163,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40022,Armuña,Segovia,908.2159,-4.319798,41.07716,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40024,Ayllón,Segovia,1000.703,-3.373922,41.41933,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40025,Barbolla,Segovia,942.1429,-3.672688,41.32545,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40026,Basardilla,Segovia,1094.927,-4.025467,41.02772,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40028,Bercial,Segovia,972.6617,-4.436669,40.90679,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40029,Bercimuel,Segovia,967.4302,-3.570852,41.39949,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40030,Bernardos,Segovia,901.9694,-4.350889,41.12846,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40031,Bernuy de Porreros,Segovia,1016.847,-4.11646,41.00056,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40032,Boceguillas,Segovia,962.1383,-3.638126,41.3368,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40033,Brieva,Segovia,1090.915,-4.055102,41.03432,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40034,Caballar,Segovia,1009.216,-3.965202,41.12088,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40035,Cabañas de Polendos,Segovia,940.3881,-4.11025,41.06725,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40036,Cabezuela,Segovia,950.7864,-3.933327,41.23514,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40037,Calabazas de Fuentidueña,Segovia,909.485,-4.010818,41.44533,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40039,Campo de San Pedro,Segovia,970.5167,-3.545477,41.43007,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40040,Cantalejo,Segovia,963.2977,-3.9281,41.25864,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40041,Cantimpalos,Segovia,909.5023,-4.158595,41.0742,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40043,Carbonero el Mayor,Segovia,922.6301,-4.266704,41.12254,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40044,Carrascal del Río,Segovia,856.5717,-3.897694,41.36771,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40045,Casla,Segovia,1077.447,-3.654604,41.16695,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40046,Castillejo de Mesleón,Segovia,1015.715,-3.602471,41.27879,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40047,Castro de Fuentidueña,Segovia,1099.253,-3.855835,41.42073,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40048,Castrojimeno,Segovia,1083.13,-3.845113,41.39748,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40049,Castroserna de Abajo,Segovia,986.5969,-3.73432,41.2083,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40051,Castroserracín,Segovia,1136.012,-3.803175,41.39333,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40052,Cedillo de la Torre,Segovia,1021.628,-3.605814,41.42439,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40053,Cerezo de Abajo,Segovia,1047.832,-3.592461,41.21747,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40054,Cerezo de Arriba,Segovia,1128.88,-3.558474,41.23959,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40055,Cilleruelo de San Mamés,Segovia,986.2485,-3.567094,41.43126,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40056,Cobos de Fuentidueña,Segovia,837.217,-3.927547,41.38245,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40057,Coca,Segovia,783.8333,-4.519117,41.21833,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40058,Codorniz,Segovia,889.9684,-4.600601,41.06709,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40059,Collado Hermoso,Segovia,1220.754,-3.919351,41.03882,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40060,Condado de Castilnovo,Segovia,998.777,-3.7425,41.24111,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40061,Corral de Ayllón,Segovia,1027.357,-3.459096,41.39096,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40062,Cubillo,Segovia,1066.817,-3.908585,41.12132,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40063,Cuéllar,Segovia,873.2888,-4.316654,41.40251,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40065,Chañe,Segovia,767.6998,-4.428869,41.3386,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40068,Domingo García,Segovia,899.2606,-4.379111,41.11544,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40069,Donhierro,Segovia,804.6583,-4.696246,41.11604,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40070,Duruelo,Segovia,1012.408,-3.649323,41.23553,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40071,Encinas,Segovia,1009.99,-3.667676,41.37494,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40072,Encinillas,Segovia,949.6232,-4.158085,41.01792,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40073,Escalona del Prado,Segovia,896.3405,-4.122932,41.16724,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40074,Escarabajosa de Cabezas,Segovia,884.6951,-4.194168,41.10449,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40075,Escobar de Polendos,Segovia,905.3851,-4.131123,41.09098,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40077,Espirdo,Segovia,1067.382,-4.07347,40.99775,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40078,Fresneda de Cuéllar,Segovia,766.7217,-4.449654,41.31833,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40079,Fresno de Cantespino,Segovia,1037.505,-3.498973,41.36805,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40080,Fresno de la Fuente,Segovia,1040.055,-3.644677,41.39546,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40081,Frumales,Segovia,820.0,-4.185407,41.38335,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40082,Fuente de Santa Cruz,Segovia,831.7021,-4.634735,41.20889,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40083,Fuente el Olmo de Fuentidueña,Segovia,851.1677,-4.000347,41.38012,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40084,Fuente el Olmo de Íscar,Segovia,775.7598,-4.493434,41.28065,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40086,Fuentepelayo,Segovia,869.318,-4.175273,41.22156,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40087,Fuentepiñel,Segovia,891.1735,-4.042584,41.40004,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40088,Fuenterrebollo,Segovia,929.0509,-3.931216,41.29678,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40089,Fuentesaúco de Fuentidueña,Segovia,897.0123,-4.062368,41.42471,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40091,Fuentesoto,Segovia,942.894,-3.919893,41.45682,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40092,Fuentidueña,Segovia,838.3236,-3.980448,41.44252,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40093,Gallegos,Segovia,1234.033,-3.786434,41.07471,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40094,Garcillán,Segovia,917.0,-4.26627,40.97736,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40095,Gomezserracín,Segovia,805.0,-4.326694,41.28854,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40097,Grajera,Segovia,1012.895,-3.613547,41.37238,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40099,Honrubia de la Cuesta,Segovia,993.7116,-3.704775,41.51078,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40100,Hontalbilla,Segovia,893.8555,-4.121495,41.34526,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40101,Hontanares de Eresma,Segovia,880.4162,-4.203881,40.98215,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40103,"Huertos, Los",Segovia,874.0368,-4.219127,41.0092,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40104,Ituero y Lama,Segovia,1002.227,-4.380133,40.8,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40105,Juarros de Riomoros,Segovia,916.307,-4.309361,40.94553,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40106,Juarros de Voltoya,Segovia,853.621,-4.519494,41.03076,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40107,Labajos,Segovia,1063.336,-4.518333,40.84376,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40108,Laguna de Contreras,Segovia,801.9667,-4.028598,41.49474,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40109,Languilla,Segovia,947.9021,-3.424838,41.4491,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40110,Lastras de Cuéllar,Segovia,902.9059,-4.107011,41.29728,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40111,Lastras del Pozo,Segovia,966.7155,-4.345913,40.87859,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40112,"Lastrilla, La",Segovia,1065.97,-4.103292,40.9687,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40115,Maderuelo,Segovia,948.9968,-3.521574,41.48711,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40118,Marazuela,Segovia,909.9414,-4.365848,40.97814,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40119,Martín Miguel,Segovia,916.2261,-4.273617,40.95168,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40120,Martín Muñoz de la Dehesa,Segovia,835.0771,-4.68732,41.06539,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40121,Martín Muñoz de las Posadas,Segovia,895.8978,-4.597004,40.99466,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40122,Marugán,Segovia,958.082,-4.38389,40.89658,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40123,Matabuena,Segovia,1157.678,-3.75647,41.09501,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40124,Mata de Cuéllar,Segovia,753.0,-4.472108,41.3977,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40125,"Matilla, La",Segovia,1084.459,-3.795513,41.19116,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40126,Melque de Cercos,Segovia,859.2445,-4.469901,41.05176,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40127,Membibre de la Hoz,Segovia,866.361,-4.095219,41.4498,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40128,Migueláñez,Segovia,885.0084,-4.364726,41.12193,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40129,Montejo de Arévalo,Segovia,801.1225,-4.665318,41.1402,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40130,Montejo de la Vega de la Serrezuela,Segovia,865.232,-3.652762,41.54882,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40131,Monterrubio,Segovia,948.3826,-4.352016,40.84811,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40132,Moral de Hornuez,Segovia,1095.375,-3.616015,41.46523,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40134,Mozoncillo,Segovia,947.8896,-3.517124,41.40326,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40135,Muñopedro,Segovia,1023.0,-4.47202,40.88802,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40136,Muñoveros,Segovia,962.0355,-3.95271,41.17223,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40138,Nava de la Asunción,Segovia,807.3397,-4.487045,41.15579,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40139,Navafría,Segovia,1203.15,-3.825141,41.05463,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40140,Navalilla,Segovia,900.9603,-3.933217,41.34158,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40141,Navalmanzano,Segovia,840.0873,-4.258042,41.21515,Csa,"Mediterranean Hot Summer - Hot, dry summers and mild, wet winters."
40142,Navares de Ayuso,Segovia,1013.812,-3.706703,41.37296,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40143,Navares de Enmedio,Segovia,1041.241,-3.722878,41.38144,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
40144,Navares de las Cuevas,Segovia,1115.182,-3.750781,41.41401,Csb,"Mediterranean Warm Summer - Cooler, wet winters and warm, dry summers."
